,lat,lon,ano,mes
2565,-8.238549579800534,324.5,1997,10
2566,-8.238549579800534,324.5,1997,11
2567,-8.238549579800534,324.5,1997,12
2568,-8.238549579800534,324.5,1998,1
2569,-8.238549579800534,324.5,1998,2
2570,-8.238549579800534,324.5,1998,3
2571,-8.238549579800534,324.5,1998,4
2572,-8.238549579800534,324.5,1998,5
2573,-8.238549579800534,324.5,1998,6
2574,-8.238549579800534,324.5,1998,7
2575,-8.238549579800534,324.5,1998,8
2576,-8.238549579800534,324.5,1998,9
2577,-8.238549579800534,324.5,1998,10
2578,-8.238549579800534,324.5,1998,11
2579,-8.238549579800534,324.5,1998,12
2580,-8.238549579800534,324.5,1999,1
2581,-8.238549579800534,324.5,1999,2
2582,-8.238549579800534,324.5,1999,3
2583,-8.238549579800534,324.5,1999,4
2584,-8.238549579800534,324.5,1999,5
2585,-8.238549579800534,324.5,1999,6
2586,-8.238549579800534,324.5,1999,7
2587,-8.238549579800534,324.5,1999,8
2588,-8.238549579800534,324.5,1999,9
2589,-8.238549579800534,324.5,1999,10
2590,-8.238549579800534,324.5,1999,11
2591,-8.238549579800534,324.5,1999,12
2592,-8.238549579800534,324.5,2000,1
2593,-8.238549579800534,324.5,2000,2
2594,-8.238549579800534,324.5,2000,3
2595,-8.238549579800534,324.5,2000,4
2596,-8.238549579800534,324.5,2000,5
2597,-8.238549579800534,324.5,2000,6
2598,-8.238549579800534,324.5,2000,7
2599,-8.238549579800534,324.5,2000,8
2600,-8.238549579800534,324.5,2000,9
2601,-8.238549579800534,324.5,2000,10
2602,-8.238549579800534,324.5,2000,11
2603,-8.238549579800534,324.5,2000,12
2604,-8.238549579800534,324.5,2001,1
2605,-8.238549579800534,324.5,2001,2
2606,-8.238549579800534,324.5,2001,3
2607,-8.238549579800534,324.5,2001,4
2608,-8.238549579800534,324.5,2001,5
2609,-8.238549579800534,324.5,2001,6
2610,-8.238549579800534,324.5,2001,7
2611,-8.238549579800534,324.5,2001,8
2612,-8.238549579800534,324.5,2001,9
2613,-8.238549579800534,324.5,2001,10
2614,-8.238549579800534,324.5,2001,11
2615,-8.238549579800534,324.5,2001,12
2616,-8.238549579800534,324.5,2002,1
2617,-8.238549579800534,324.5,2002,2
2618,-8.238549579800534,324.5,2002,3
2619,-8.238549579800534,324.5,2002,4
2620,-8.238549579800534,324.5,2002,5
2621,-8.238549579800534,324.5,2002,6
2622,-8.238549579800534,324.5,2002,7
2623,-8.238549579800534,324.5,2002,8
2624,-8.238549579800534,324.5,2002,9
2625,-8.238549579800534,324.5,2002,10
2626,-8.238549579800534,324.5,2002,11
2627,-8.238549579800534,324.5,2002,12
2628,-8.238549579800534,324.5,2003,1
2629,-8.238549579800534,324.5,2003,2
2630,-8.238549579800534,324.5,2003,3
2631,-8.238549579800534,324.5,2003,4
2632,-8.238549579800534,324.5,2003,5
2633,-8.238549579800534,324.5,2003,6
2634,-8.238549579800534,324.5,2003,7
2635,-8.238549579800534,324.5,2003,8
2636,-8.238549579800534,324.5,2003,9
2637,-8.238549579800534,324.5,2003,10
2638,-8.238549579800534,324.5,2003,11
2639,-8.238549579800534,324.5,2003,12
2640,-8.238549579800534,324.5,2004,1
2641,-8.238549579800534,324.5,2004,2
2642,-8.238549579800534,324.5,2004,3
2643,-8.238549579800534,324.5,2004,4
2644,-8.238549579800534,324.5,2004,5
2645,-8.238549579800534,324.5,2004,6
2646,-8.238549579800534,324.5,2004,7
2647,-8.238549579800534,324.5,2004,8
2648,-8.238549579800534,324.5,2004,9
2649,-8.238549579800534,324.5,2004,10
2650,-8.238549579800534,324.5,2004,11
2651,-8.238549579800534,324.5,2004,12
2652,-8.238549579800534,324.5,2005,1
2653,-8.238549579800534,324.5,2005,2
2654,-8.238549579800534,324.5,2005,3
2655,-8.238549579800534,324.5,2005,4
2656,-8.238549579800534,324.5,2005,5
2657,-8.238549579800534,324.5,2005,6
2658,-8.238549579800534,324.5,2005,7
2659,-8.238549579800534,324.5,2005,8
2660,-8.238549579800534,324.5,2005,9
2661,-8.238549579800534,324.5,2005,10
2662,-8.238549579800534,324.5,2005,11
2663,-8.238549579800534,324.5,2005,12
2664,-8.238549579800534,324.5,2006,1
2665,-8.238549579800534,324.5,2006,2
2666,-8.238549579800534,324.5,2006,3
2667,-8.238549579800534,324.5,2006,4
2668,-8.238549579800534,324.5,2006,5
2669,-8.238549579800534,324.5,2006,6
2670,-8.238549579800534,324.5,2006,7
2671,-8.238549579800534,324.5,2006,8
2672,-8.238549579800534,324.5,2006,9
2673,-8.238549579800534,324.5,2006,10
2674,-8.238549579800534,324.5,2006,11
2675,-8.238549579800534,324.5,2006,12
2676,-8.238549579800534,324.5,2007,1
2677,-8.238549579800534,324.5,2007,2
2678,-8.238549579800534,324.5,2007,3
2679,-8.238549579800534,324.5,2007,4
2680,-8.238549579800534,324.5,2007,5
2681,-8.238549579800534,324.5,2007,6
2682,-8.238549579800534,324.5,2007,7
2683,-8.238549579800534,324.5,2007,8
2684,-8.238549579800534,324.5,2007,9
2685,-8.238549579800534,324.5,2007,10
2686,-8.238549579800534,324.5,2007,11
2687,-8.238549579800534,324.5,2007,12
2688,-8.238549579800534,324.5,2008,1
2689,-8.238549579800534,324.5,2008,2
2690,-8.238549579800534,324.5,2008,3
2691,-8.238549579800534,324.5,2008,4
2692,-8.238549579800534,324.5,2008,5
2693,-8.238549579800534,324.5,2008,6
2694,-8.238549579800534,324.5,2008,7
2695,-8.238549579800534,324.5,2008,8
2696,-8.238549579800534,324.5,2008,9
2697,-8.238549579800534,324.5,2008,10
2698,-8.238549579800534,324.5,2008,11
2699,-8.238549579800534,324.5,2008,12
2700,-8.238549579800534,324.5,2009,1
2701,-8.238549579800534,324.5,2009,2
2702,-8.238549579800534,324.5,2009,3
2703,-8.238549579800534,324.5,2009,4
2704,-8.238549579800534,324.5,2009,5
2705,-8.238549579800534,324.5,2009,6
2706,-8.238549579800534,324.5,2009,7
2707,-8.238549579800534,324.5,2009,8
2708,-8.238549579800534,324.5,2009,9
2709,-8.238549579800534,324.5,2009,10
2710,-8.238549579800534,324.5,2009,11
2711,-8.238549579800534,324.5,2009,12
2712,-8.238549579800534,324.5,2010,1
2713,-8.238549579800534,324.5,2010,2
2714,-8.238549579800534,324.5,2010,3
2715,-8.238549579800534,324.5,2010,4
2716,-8.238549579800534,324.5,2010,5
2717,-8.238549579800534,324.5,2010,6
2718,-8.238549579800534,324.5,2010,7
2719,-8.238549579800534,324.5,2010,8
2720,-8.238549579800534,324.5,2010,9
2721,-8.238549579800534,324.5,2010,10
2722,-8.238549579800534,324.5,2010,11
2723,-8.238549579800534,324.5,2010,12
2724,-8.238549579800534,324.5,2011,1
2725,-8.238549579800534,324.5,2011,2
2726,-8.238549579800534,324.5,2011,3
2727,-8.238549579800534,324.5,2011,4
2728,-8.238549579800534,324.5,2011,5
2729,-8.238549579800534,324.5,2011,6
2730,-8.238549579800534,324.5,2011,7
2731,-8.238549579800534,324.5,2011,8
2732,-8.238549579800534,324.5,2011,9
2733,-8.238549579800534,324.5,2011,10
2734,-8.238549579800534,324.5,2011,11
2735,-8.238549579800534,324.5,2011,12
2736,-8.238549579800534,324.5,2012,1
2737,-8.238549579800534,324.5,2012,2
2738,-8.238549579800534,324.5,2012,3
2739,-8.238549579800534,324.5,2012,4
2740,-8.238549579800534,324.5,2012,5
2741,-8.238549579800534,324.5,2012,6
2742,-8.238549579800534,324.5,2012,7
2743,-8.238549579800534,324.5,2012,8
2744,-8.238549579800534,324.5,2012,9
2745,-8.238549579800534,324.5,2012,10
2746,-8.238549579800534,324.5,2012,11
2747,-8.238549579800534,324.5,2012,12
2748,-8.238549579800534,324.5,2013,1
2749,-8.238549579800534,324.5,2013,2
2750,-8.238549579800534,324.5,2013,3
2751,-8.238549579800534,324.5,2013,4
2752,-8.238549579800534,324.5,2013,5
2753,-8.238549579800534,324.5,2013,6
2754,-8.238549579800534,324.5,2013,7
2755,-8.238549579800534,324.5,2013,8
2756,-8.238549579800534,324.5,2013,9
2757,-8.238549579800534,324.5,2013,10
2758,-8.238549579800534,324.5,2013,11
2759,-8.238549579800534,324.5,2013,12
2760,-8.238549579800534,324.5,2014,1
2761,-8.238549579800534,324.5,2014,2
2762,-8.238549579800534,324.5,2014,3
2763,-8.238549579800534,324.5,2014,4
2764,-8.238549579800534,324.5,2014,5
2765,-8.238549579800534,324.5,2014,6
2766,-8.238549579800534,324.5,2014,7
2767,-8.238549579800534,324.5,2014,8
2768,-8.238549579800534,324.5,2014,9
2769,-8.238549579800534,324.5,2014,10
2770,-8.238549579800534,324.5,2014,11
2771,-8.238549579800534,324.5,2014,12
2772,-8.238549579800534,324.5,2015,1
2773,-8.238549579800534,324.5,2015,2
2774,-8.238549579800534,324.5,2015,3
2775,-8.238549579800534,324.5,2015,4
2776,-8.238549579800534,324.5,2015,5
2777,-8.238549579800534,324.5,2015,6
2778,-8.238549579800534,324.5,2015,7
2779,-8.238549579800534,324.5,2015,8
2780,-8.238549579800534,324.5,2015,9
2781,-8.238549579800534,324.5,2015,10
2782,-8.238549579800534,324.5,2015,11
2783,-8.238549579800534,324.5,2015,12
2784,-8.238549579800534,324.5,2016,1
2785,-8.238549579800534,324.5,2016,2
2786,-8.238549579800534,324.5,2016,3
2787,-8.238549579800534,324.5,2016,4
2788,-8.238549579800534,324.5,2016,5
2789,-8.238549579800534,324.5,2016,6
2790,-8.238549579800534,324.5,2016,7
2791,-8.238549579800534,324.5,2016,8
2792,-8.238549579800534,324.5,2016,9
2793,-8.238549579800534,324.5,2016,10
2794,-8.238549579800534,324.5,2016,11
2795,-8.238549579800534,324.5,2016,12
2796,-8.238549579800534,324.5,2017,1
2797,-8.238549579800534,324.5,2017,2
2798,-8.238549579800534,324.5,2017,3
2799,-8.238549579800534,324.5,2017,4
2800,-8.238549579800534,324.5,2017,5
2801,-8.238549579800534,324.5,2017,6
2802,-8.238549579800534,324.5,2017,7
2803,-8.238549579800534,324.5,2017,8
2804,-8.238549579800534,324.5,2017,9
2805,-8.238549579800534,324.5,2017,10
2806,-8.238549579800534,324.5,2017,11
2807,-8.238549579800534,324.5,2017,12
2808,-8.238549579800534,324.5,2018,1
2809,-8.238549579800534,324.5,2018,2
2810,-8.238549579800534,324.5,2018,3
2811,-8.238549579800534,324.5,2018,4
2812,-8.238549579800534,324.5,2018,5
2813,-8.238549579800534,324.5,2018,6
2814,-8.238549579800534,324.5,2018,7
2815,-8.238549579800534,324.5,2018,8
2816,-8.238549579800534,324.5,2018,9
2817,-8.238549579800534,324.5,2018,10
2818,-8.238549579800534,324.5,2018,11
2819,-8.238549579800534,324.5,2018,12
2820,-8.238549579800534,324.5,2019,1
2821,-8.238549579800534,324.5,2019,2
2822,-8.238549579800534,324.5,2019,3
2823,-8.238549579800534,324.5,2019,4
2824,-8.238549579800534,324.5,2019,5
2825,-8.238549579800534,324.5,2019,6
2826,-8.238549579800534,324.5,2019,7
2827,-8.238549579800534,324.5,2019,8
2828,-8.238549579800534,324.5,2019,9
2829,-8.238549579800534,324.5,2019,10
2830,-8.238549579800534,324.5,2019,11
2831,-8.238549579800534,324.5,2019,12
2832,-8.238549579800534,324.5,2020,1
2833,-8.238549579800534,324.5,2020,2
2834,-8.238549579800534,324.5,2020,3
2835,-8.238549579800534,324.5,2020,4
2836,-8.238549579800534,324.5,2020,5
2837,-8.238549579800534,324.5,2020,6
2838,-8.238549579800534,324.5,2020,7
2839,-8.238549579800534,324.5,2020,8
2840,-8.238549579800534,324.5,2020,9
2841,-8.238549579800534,324.5,2020,10
2842,-8.238549579800534,324.5,2020,11
2843,-8.238549579800534,324.5,2020,12
2844,-8.238549579800534,324.5,2021,1
2845,-8.238549579800534,324.5,2021,2
2846,-8.238549579800534,324.5,2021,3
2847,-8.238549579800534,324.5,2021,4
2848,-8.238549579800534,324.5,2021,5
2849,-8.238549579800534,324.5,2021,6
2850,-8.238549579800534,324.5,2021,7
2851,-8.238549579800534,324.5,2021,8
2852,-8.238549579800534,324.5,2021,9
2853,-8.238549579800534,324.5,2021,10
2854,-8.238549579800534,324.5,2021,11
2855,-8.238549579800534,324.5,2021,12
2856,-8.238549579800534,324.5,2022,1
2857,-8.238549579800534,324.5,2022,2
2858,-8.238549579800534,324.5,2022,3
2859,-8.238549579800534,324.5,2022,4
2860,-8.238549579800534,324.5,2022,5
2861,-8.238549579800534,324.5,2022,6
2862,-8.238549579800534,324.5,2022,7
2863,-8.238549579800534,324.5,2022,8
2864,-8.238549579800534,324.5,2022,9
2865,-8.238549579800534,324.5,2022,10
2866,-8.238549579800534,324.5,2022,11
2867,-8.238549579800534,324.5,2022,12
2868,-8.238549579800534,324.5,2023,1
2869,-8.238549579800534,324.5,2023,2
2870,-8.238549579800534,324.5,2023,3
2871,-8.238549579800534,324.5,2023,4
2872,-8.238549579800534,324.5,2023,5
2873,-8.238549579800534,324.5,2023,6
2874,-8.238549579800534,324.5,2023,7
2875,-8.238549579800534,324.5,2023,8
2876,-8.238549579800534,324.5,2023,9
2877,-8.238549579800534,324.5,2023,10
2878,-8.238549579800534,324.5,2023,11
2879,-8.238549579800534,324.5,2023,12
2880,-8.238549579800534,325.0,1994,1
2881,-8.238549579800534,325.0,1994,2
2882,-8.238549579800534,325.0,1994,3
2883,-8.238549579800534,325.0,1994,4
2884,-8.238549579800534,325.0,1994,5
2885,-8.238549579800534,325.0,1994,6
2886,-8.238549579800534,325.0,1994,7
2887,-8.238549579800534,325.0,1994,8
2888,-8.238549579800534,325.0,1994,9
2889,-8.238549579800534,325.0,1994,10
2890,-8.238549579800534,325.0,1994,11
2891,-8.238549579800534,325.0,1994,12
2892,-8.238549579800534,325.0,1995,1
2893,-8.238549579800534,325.0,1995,2
2894,-8.238549579800534,325.0,1995,3
2895,-8.238549579800534,325.0,1995,4
2896,-8.238549579800534,325.0,1995,5
2897,-8.238549579800534,325.0,1995,6
2898,-8.238549579800534,325.0,1995,7
2899,-8.238549579800534,325.0,1995,8
2900,-8.238549579800534,325.0,1995,9
2901,-8.238549579800534,325.0,1995,10
2902,-8.238549579800534,325.0,1995,11
2903,-8.238549579800534,325.0,1995,12
2904,-8.238549579800534,325.0,1996,1
2905,-8.238549579800534,325.0,1996,2
2906,-8.238549579800534,325.0,1996,3
2907,-8.238549579800534,325.0,1996,4
2908,-8.238549579800534,325.0,1996,5
2909,-8.238549579800534,325.0,1996,6
2910,-8.238549579800534,325.0,1996,7
2911,-8.238549579800534,325.0,1996,8
2912,-8.238549579800534,325.0,1996,9
2913,-8.238549579800534,325.0,1996,10
2914,-8.238549579800534,325.0,1996,11
2915,-8.238549579800534,325.0,1996,12
2916,-8.238549579800534,325.0,1997,1
2917,-8.238549579800534,325.0,1997,2
2918,-8.238549579800534,325.0,1997,3
2919,-8.238549579800534,325.0,1997,4
2920,-8.238549579800534,325.0,1997,5
2921,-8.238549579800534,325.0,1997,6
2922,-8.238549579800534,325.0,1997,7
2923,-8.238549579800534,325.0,1997,8
2924,-8.238549579800534,325.0,1997,9
2925,-8.238549579800534,325.0,1997,10
2926,-8.238549579800534,325.0,1997,11
2927,-8.238549579800534,325.0,1997,12
2928,-8.238549579800534,325.0,1998,1
2929,-8.238549579800534,325.0,1998,2
2930,-8.238549579800534,325.0,1998,3
2931,-8.238549579800534,325.0,1998,4
2932,-8.238549579800534,325.0,1998,5
2933,-8.238549579800534,325.0,1998,6
2934,-8.238549579800534,325.0,1998,7
2935,-8.238549579800534,325.0,1998,8
2936,-8.238549579800534,325.0,1998,9
2937,-8.238549579800534,325.0,1998,10
2938,-8.238549579800534,325.0,1998,11
2939,-8.238549579800534,325.0,1998,12
2940,-8.238549579800534,325.0,1999,1
2941,-8.238549579800534,325.0,1999,2
2942,-8.238549579800534,325.0,1999,3
2943,-8.238549579800534,325.0,1999,4
2944,-8.238549579800534,325.0,1999,5
2945,-8.238549579800534,325.0,1999,6
2946,-8.238549579800534,325.0,1999,7
2947,-8.238549579800534,325.0,1999,8
2948,-8.238549579800534,325.0,1999,9
2949,-8.238549579800534,325.0,1999,10
2950,-8.238549579800534,325.0,1999,11
2951,-8.238549579800534,325.0,1999,12
2952,-8.238549579800534,325.0,2000,1
2953,-8.238549579800534,325.0,2000,2
2954,-8.238549579800534,325.0,2000,3
2955,-8.238549579800534,325.0,2000,4
2956,-8.238549579800534,325.0,2000,5
2957,-8.238549579800534,325.0,2000,6
2958,-8.238549579800534,325.0,2000,7
2959,-8.238549579800534,325.0,2000,8
2960,-8.238549579800534,325.0,2000,9
2961,-8.238549579800534,325.0,2000,10
2962,-8.238549579800534,325.0,2000,11
2963,-8.238549579800534,325.0,2000,12
2964,-8.238549579800534,325.0,2001,1
2965,-8.238549579800534,325.0,2001,2
2966,-8.238549579800534,325.0,2001,3
2967,-8.238549579800534,325.0,2001,4
2968,-8.238549579800534,325.0,2001,5
2969,-8.238549579800534,325.0,2001,6
2970,-8.238549579800534,325.0,2001,7
2971,-8.238549579800534,325.0,2001,8
2972,-8.238549579800534,325.0,2001,9
2973,-8.238549579800534,325.0,2001,10
2974,-8.238549579800534,325.0,2001,11
2975,-8.238549579800534,325.0,2001,12
2976,-8.238549579800534,325.0,2002,1
2977,-8.238549579800534,325.0,2002,2
2978,-8.238549579800534,325.0,2002,3
2979,-8.238549579800534,325.0,2002,4
2980,-8.238549579800534,325.0,2002,5
2981,-8.238549579800534,325.0,2002,6
2982,-8.238549579800534,325.0,2002,7
2983,-8.238549579800534,325.0,2002,8
2984,-8.238549579800534,325.0,2002,9
2985,-8.238549579800534,325.0,2002,10
2986,-8.238549579800534,325.0,2002,11
2987,-8.238549579800534,325.0,2002,12
2988,-8.238549579800534,325.0,2003,1
2989,-8.238549579800534,325.0,2003,2
2990,-8.238549579800534,325.0,2003,3
2991,-8.238549579800534,325.0,2003,4
2992,-8.238549579800534,325.0,2003,5
2993,-8.238549579800534,325.0,2003,6
2994,-8.238549579800534,325.0,2003,7
2995,-8.238549579800534,325.0,2003,8
2996,-8.238549579800534,325.0,2003,9
2997,-8.238549579800534,325.0,2003,10
2998,-8.238549579800534,325.0,2003,11
2999,-8.238549579800534,325.0,2003,12
3000,-8.238549579800534,325.0,2004,1
3001,-8.238549579800534,325.0,2004,2
3002,-8.238549579800534,325.0,2004,3
3003,-8.238549579800534,325.0,2004,4
3004,-8.238549579800534,325.0,2004,5
3005,-8.238549579800534,325.0,2004,6
3006,-8.238549579800534,325.0,2004,7
3007,-8.238549579800534,325.0,2004,8
3008,-8.238549579800534,325.0,2004,9
3009,-8.238549579800534,325.0,2004,10
3010,-8.238549579800534,325.0,2004,11
3011,-8.238549579800534,325.0,2004,12
3012,-8.238549579800534,325.0,2005,1
3013,-8.238549579800534,325.0,2005,2
3014,-8.238549579800534,325.0,2005,3
3015,-8.238549579800534,325.0,2005,4
3016,-8.238549579800534,325.0,2005,5
3017,-8.238549579800534,325.0,2005,6
3018,-8.238549579800534,325.0,2005,7
3019,-8.238549579800534,325.0,2005,8
3020,-8.238549579800534,325.0,2005,9
3021,-8.238549579800534,325.0,2005,10
3022,-8.238549579800534,325.0,2005,11
3023,-8.238549579800534,325.0,2005,12
3024,-8.238549579800534,325.0,2006,1
3025,-8.238549579800534,325.0,2006,2
3026,-8.238549579800534,325.0,2006,3
3027,-8.238549579800534,325.0,2006,4
3028,-8.238549579800534,325.0,2006,5
3029,-8.238549579800534,325.0,2006,6
3030,-8.238549579800534,325.0,2006,7
3031,-8.238549579800534,325.0,2006,8
3032,-8.238549579800534,325.0,2006,9
3033,-8.238549579800534,325.0,2006,10
3034,-8.238549579800534,325.0,2006,11
3035,-8.238549579800534,325.0,2006,12
3036,-8.238549579800534,325.0,2007,1
3037,-8.238549579800534,325.0,2007,2
3038,-8.238549579800534,325.0,2007,3
3039,-8.238549579800534,325.0,2007,4
3040,-8.238549579800534,325.0,2007,5
3041,-8.238549579800534,325.0,2007,6
3042,-8.238549579800534,325.0,2007,7
3043,-8.238549579800534,325.0,2007,8
3044,-8.238549579800534,325.0,2007,9
3045,-8.238549579800534,325.0,2007,10
3046,-8.238549579800534,325.0,2007,11
3047,-8.238549579800534,325.0,2007,12
3048,-8.238549579800534,325.0,2008,1
3049,-8.238549579800534,325.0,2008,2
3050,-8.238549579800534,325.0,2008,3
3051,-8.238549579800534,325.0,2008,4
3052,-8.238549579800534,325.0,2008,5
3053,-8.238549579800534,325.0,2008,6
3054,-8.238549579800534,325.0,2008,7
3055,-8.238549579800534,325.0,2008,8
3056,-8.238549579800534,325.0,2008,9
3057,-8.238549579800534,325.0,2008,10
3058,-8.238549579800534,325.0,2008,11
3059,-8.238549579800534,325.0,2008,12
3060,-8.238549579800534,325.0,2009,1
3061,-8.238549579800534,325.0,2009,2
3062,-8.238549579800534,325.0,2009,3
3063,-8.238549579800534,325.0,2009,4
3064,-8.238549579800534,325.0,2009,5
3065,-8.238549579800534,325.0,2009,6
3066,-8.238549579800534,325.0,2009,7
3067,-8.238549579800534,325.0,2009,8
3068,-8.238549579800534,325.0,2009,9
3069,-8.238549579800534,325.0,2009,10
3070,-8.238549579800534,325.0,2009,11
3071,-8.238549579800534,325.0,2009,12
3072,-8.238549579800534,325.0,2010,1
3073,-8.238549579800534,325.0,2010,2
3074,-8.238549579800534,325.0,2010,3
3075,-8.238549579800534,325.0,2010,4
3076,-8.238549579800534,325.0,2010,5
3077,-8.238549579800534,325.0,2010,6
3078,-8.238549579800534,325.0,2010,7
3079,-8.238549579800534,325.0,2010,8
3080,-8.238549579800534,325.0,2010,9
3081,-8.238549579800534,325.0,2010,10
3082,-8.238549579800534,325.0,2010,11
3083,-8.238549579800534,325.0,2010,12
3084,-8.238549579800534,325.0,2011,1
3085,-8.238549579800534,325.0,2011,2
3086,-8.238549579800534,325.0,2011,3
3087,-8.238549579800534,325.0,2011,4
3088,-8.238549579800534,325.0,2011,5
3089,-8.238549579800534,325.0,2011,6
3090,-8.238549579800534,325.0,2011,7
3091,-8.238549579800534,325.0,2011,8
3092,-8.238549579800534,325.0,2011,9
3093,-8.238549579800534,325.0,2011,10
3094,-8.238549579800534,325.0,2011,11
3095,-8.238549579800534,325.0,2011,12
3096,-8.238549579800534,325.0,2012,1
3097,-8.238549579800534,325.0,2012,2
3098,-8.238549579800534,325.0,2012,3
3099,-8.238549579800534,325.0,2012,4
3100,-8.238549579800534,325.0,2012,5
3101,-8.238549579800534,325.0,2012,6
3102,-8.238549579800534,325.0,2012,7
3103,-8.238549579800534,325.0,2012,8
3104,-8.238549579800534,325.0,2012,9
3105,-8.238549579800534,325.0,2012,10
3106,-8.238549579800534,325.0,2012,11
3107,-8.238549579800534,325.0,2012,12
3108,-8.238549579800534,325.0,2013,1
3109,-8.238549579800534,325.0,2013,2
3110,-8.238549579800534,325.0,2013,3
3111,-8.238549579800534,325.0,2013,4
3112,-8.238549579800534,325.0,2013,5
3113,-8.238549579800534,325.0,2013,6
3114,-8.238549579800534,325.0,2013,7
3115,-8.238549579800534,325.0,2013,8
3116,-8.238549579800534,325.0,2013,9
3117,-8.238549579800534,325.0,2013,10
3118,-8.238549579800534,325.0,2013,11
3119,-8.238549579800534,325.0,2013,12
3120,-8.238549579800534,325.0,2014,1
3121,-8.238549579800534,325.0,2014,2
3122,-8.238549579800534,325.0,2014,3
3123,-8.238549579800534,325.0,2014,4
3124,-8.238549579800534,325.0,2014,5
3125,-8.238549579800534,325.0,2014,6
3126,-8.238549579800534,325.0,2014,7
3127,-8.238549579800534,325.0,2014,8
3128,-8.238549579800534,325.0,2014,9
3129,-8.238549579800534,325.0,2014,10
3130,-8.238549579800534,325.0,2014,11
3131,-8.238549579800534,325.0,2014,12
3132,-8.238549579800534,325.0,2015,1
3133,-8.238549579800534,325.0,2015,2
3134,-8.238549579800534,325.0,2015,3
3135,-8.238549579800534,325.0,2015,4
3136,-8.238549579800534,325.0,2015,5
3137,-8.238549579800534,325.0,2015,6
3138,-8.238549579800534,325.0,2015,7
3139,-8.238549579800534,325.0,2015,8
3140,-8.238549579800534,325.0,2015,9
3141,-8.238549579800534,325.0,2015,10
3142,-8.238549579800534,325.0,2015,11
3143,-8.238549579800534,325.0,2015,12
3144,-8.238549579800534,325.0,2016,1
3145,-8.238549579800534,325.0,2016,2
3146,-8.238549579800534,325.0,2016,3
3147,-8.238549579800534,325.0,2016,4
3148,-8.238549579800534,325.0,2016,5
3149,-8.238549579800534,325.0,2016,6
3150,-8.238549579800534,325.0,2016,7
3151,-8.238549579800534,325.0,2016,8
3152,-8.238549579800534,325.0,2016,9
3153,-8.238549579800534,325.0,2016,10
3154,-8.238549579800534,325.0,2016,11
3155,-8.238549579800534,325.0,2016,12
3156,-8.238549579800534,325.0,2017,1
3157,-8.238549579800534,325.0,2017,2
3158,-8.238549579800534,325.0,2017,3
3159,-8.238549579800534,325.0,2017,4
3160,-8.238549579800534,325.0,2017,5
3161,-8.238549579800534,325.0,2017,6
3162,-8.238549579800534,325.0,2017,7
3163,-8.238549579800534,325.0,2017,8
3164,-8.238549579800534,325.0,2017,9
3165,-8.238549579800534,325.0,2017,10
3166,-8.238549579800534,325.0,2017,11
3167,-8.238549579800534,325.0,2017,12
3168,-8.238549579800534,325.0,2018,1
3169,-8.238549579800534,325.0,2018,2
3170,-8.238549579800534,325.0,2018,3
3171,-8.238549579800534,325.0,2018,4
3172,-8.238549579800534,325.0,2018,5
3173,-8.238549579800534,325.0,2018,6
3174,-8.238549579800534,325.0,2018,7
3175,-8.238549579800534,325.0,2018,8
3176,-8.238549579800534,325.0,2018,9
3177,-8.238549579800534,325.0,2018,10
3178,-8.238549579800534,325.0,2018,11
3179,-8.238549579800534,325.0,2018,12
3180,-8.238549579800534,325.0,2019,1
3181,-8.238549579800534,325.0,2019,2
3182,-8.238549579800534,325.0,2019,3
3183,-8.238549579800534,325.0,2019,4
3184,-8.238549579800534,325.0,2019,5
3185,-8.238549579800534,325.0,2019,6
3186,-8.238549579800534,325.0,2019,7
3187,-8.238549579800534,325.0,2019,8
3188,-8.238549579800534,325.0,2019,9
3189,-8.238549579800534,325.0,2019,10
3190,-8.238549579800534,325.0,2019,11
3191,-8.238549579800534,325.0,2019,12
3192,-8.238549579800534,325.0,2020,1
3193,-8.238549579800534,325.0,2020,2
3194,-8.238549579800534,325.0,2020,3
3195,-8.238549579800534,325.0,2020,4
3196,-8.238549579800534,325.0,2020,5
3197,-8.238549579800534,325.0,2020,6
3198,-8.238549579800534,325.0,2020,7
3199,-8.238549579800534,325.0,2020,8
3200,-8.238549579800534,325.0,2020,9
3201,-8.238549579800534,325.0,2020,10
3202,-8.238549579800534,325.0,2020,11
3203,-8.238549579800534,325.0,2020,12
3204,-8.238549579800534,325.0,2021,1
3205,-8.238549579800534,325.0,2021,2
3206,-8.238549579800534,325.0,2021,3
3207,-8.238549579800534,325.0,2021,4
3208,-8.238549579800534,325.0,2021,5
3209,-8.238549579800534,325.0,2021,6
3210,-8.238549579800534,325.0,2021,7
3211,-8.238549579800534,325.0,2021,8
3212,-8.238549579800534,325.0,2021,9
3213,-8.238549579800534,325.0,2021,10
3214,-8.238549579800534,325.0,2021,11
3215,-8.238549579800534,325.0,2021,12
3216,-8.238549579800534,325.0,2022,1
3217,-8.238549579800534,325.0,2022,2
3218,-8.238549579800534,325.0,2022,3
3219,-8.238549579800534,325.0,2022,4
3220,-8.238549579800534,325.0,2022,5
3221,-8.238549579800534,325.0,2022,6
3222,-8.238549579800534,325.0,2022,7
3223,-8.238549579800534,325.0,2022,8
3224,-8.238549579800534,325.0,2022,9
3225,-8.238549579800534,325.0,2022,10
3226,-8.238549579800534,325.0,2022,11
3227,-8.238549579800534,325.0,2022,12
3228,-8.238549579800534,325.0,2023,1
3229,-8.238549579800534,325.0,2023,2
3230,-8.238549579800534,325.0,2023,3
