,Unnamed: 0,lat,lon,alt,bac,ano,mes,pr_local,pnt,IDW
1619,,-8.238549579800534,-37.0,,,2008,12,,-8.238549579800534;-37.0,36.932234076387736
1620,,-8.238549579800534,-37.0,,,2009,1,,-8.238549579800534;-37.0,6.191769200558577
1621,,-8.238549579800534,-37.0,,,2009,2,,-8.238549579800534;-37.0,122.83298469648983
1622,,-8.238549579800534,-37.0,,,2009,3,,-8.238549579800534;-37.0,142.0216088127556
1623,,-8.238549579800534,-37.0,,,2009,4,,-8.238549579800534;-37.0,300.8554284891181
1624,,-8.238549579800534,-37.0,,,2009,5,,-8.238549579800534;-37.0,243.02696629678778
1625,,-8.238549579800534,-37.0,,,2009,6,,-8.238549579800534;-37.0,26.715616168103544
1626,,-8.238549579800534,-37.0,,,2009,7,,-8.238549579800534;-37.0,22.124133735726822
1627,,-8.238549579800534,-37.0,,,2009,8,,-8.238549579800534;-37.0,21.406912169220522
1628,,-8.238549579800534,-37.0,,,2009,9,,-8.238549579800534;-37.0,0.0
1629,,-8.238549579800534,-37.0,,,2009,10,,-8.238549579800534;-37.0,5.715420789154755
1630,,-8.238549579800534,-37.0,,,2009,11,,-8.238549579800534;-37.0,2.166466841876861
1631,,-8.238549579800534,-37.0,,,2009,12,,-8.238549579800534;-37.0,38.68070893264664
1632,,-8.238549579800534,-37.0,,,2010,1,,-8.238549579800534;-37.0,102.77377887502851
1633,,-8.238549579800534,-37.0,,,2010,2,,-8.238549579800534;-37.0,170.86518864972496
1634,,-8.238549579800534,-37.0,,,2010,3,,-8.238549579800534;-37.0,36.16515334640388
1635,,-8.238549579800534,-37.0,,,2010,4,,-8.238549579800534;-37.0,175.63874135811557
1636,,-8.238549579800534,-37.0,,,2010,5,,-8.238549579800534;-37.0,0.880020316165852
1637,,-8.238549579800534,-37.0,,,2010,6,,-8.238549579800534;-37.0,108.95852047726781
1638,,-8.238549579800534,-37.0,,,2010,7,,-8.238549579800534;-37.0,20.461605922671527
1639,,-8.238549579800534,-37.0,,,2010,8,,-8.238549579800534;-37.0,0.05105622504949098
1640,,-8.238549579800534,-37.0,,,2010,9,,-8.238549579800534;-37.0,17.0054252761208
1641,,-8.238549579800534,-37.0,,,2010,10,,-8.238549579800534;-37.0,66.40167728943642
1642,,-8.238549579800534,-37.0,,,2010,11,,-8.238549579800534;-37.0,0.0
1643,,-8.238549579800534,-37.0,,,2010,12,,-8.238549579800534;-37.0,165.47007716804623
1644,,-8.238549579800534,-37.0,,,2011,1,,-8.238549579800534;-37.0,151.94988689571974
1645,,-8.238549579800534,-37.0,,,2011,2,,-8.238549579800534;-37.0,130.97566356240753
1646,,-8.238549579800534,-37.0,,,2011,3,,-8.238549579800534;-37.0,48.99480032353149
1647,,-8.238549579800534,-37.0,,,2011,4,,-8.238549579800534;-37.0,62.11607594330424
1648,,-8.238549579800534,-37.0,,,2011,5,,-8.238549579800534;-37.0,156.4819965127334
1649,,-8.238549579800534,-37.0,,,2011,6,,-8.238549579800534;-37.0,21.083668699137718
1650,,-8.238549579800534,-37.0,,,2011,7,,-8.238549579800534;-37.0,14.365144584458779
1651,,-8.238549579800534,-37.0,,,2011,8,,-8.238549579800534;-37.0,3.7263266047093473
1652,,-8.238549579800534,-37.0,,,2011,9,,-8.238549579800534;-37.0,2.7678669758589485
1653,,-8.238549579800534,-37.0,,,2011,10,,-8.238549579800534;-37.0,3.4821477148487103
1654,,-8.238549579800534,-37.0,,,2011,11,,-8.238549579800534;-37.0,27.93373917760021
1655,,-8.238549579800534,-37.0,,,2011,12,,-8.238549579800534;-37.0,0.8801271545124748
1656,,-8.238549579800534,-37.0,,,2012,1,,-8.238549579800534;-37.0,30.680106376551482
1657,,-8.238549579800534,-37.0,,,2012,2,,-8.238549579800534;-37.0,58.59683950715415
1658,,-8.238549579800534,-37.0,,,2012,3,,-8.238549579800534;-37.0,12.021958352075577
1659,,-8.238549579800534,-37.0,,,2012,4,,-8.238549579800534;-37.0,4.443895753917905
1660,,-8.238549579800534,-37.0,,,2012,5,,-8.238549579800534;-37.0,4.512548972700383
1661,,-8.238549579800534,-37.0,,,2012,6,,-8.238549579800534;-37.0,13.701950197556055
1662,,-8.238549579800534,-37.0,,,2012,7,,-8.238549579800534;-37.0,2.7855595503222625
1663,,-8.238549579800534,-37.0,,,2012,8,,-8.238549579800534;-37.0,0.34996587746436114
1664,,-8.238549579800534,-37.0,,,2012,9,,-8.238549579800534;-37.0,0.0
1665,,-8.238549579800534,-37.0,,,2012,10,,-8.238549579800534;-37.0,0.0
1666,,-8.238549579800534,-37.0,,,2012,11,,-8.238549579800534;-37.0,0.6712724332694496
1667,,-8.238549579800534,-37.0,,,2012,12,,-8.238549579800534;-37.0,16.735547285637416
1668,,-8.238549579800534,-37.0,,,2013,1,,-8.238549579800534;-37.0,16.310486204922228
1669,,-8.238549579800534,-37.0,,,2013,2,,-8.238549579800534;-37.0,38.949892956948055
1670,,-8.238549579800534,-37.0,,,2013,3,,-8.238549579800534;-37.0,35.77296445799693
1671,,-8.238549579800534,-37.0,,,2013,4,,-8.238549579800534;-37.0,64.39068715916547
1672,,-8.238549579800534,-37.0,,,2013,5,,-8.238549579800534;-37.0,28.944640350669324
1673,,-8.238549579800534,-37.0,,,2013,6,,-8.238549579800534;-37.0,9.830481120626246
1674,,-8.238549579800534,-37.0,,,2013,7,,-8.238549579800534;-37.0,39.700547515758
1675,,-8.238549579800534,-37.0,,,2013,8,,-8.238549579800534;-37.0,1.2718740818270653
1676,,-8.238549579800534,-37.0,,,2013,9,,-8.238549579800534;-37.0,0.0
1677,,-8.238549579800534,-37.0,,,2013,10,,-8.238549579800534;-37.0,39.45974015161937
1678,,-8.238549579800534,-37.0,,,2013,11,,-8.238549579800534;-37.0,22.599734256420966
1679,,-8.238549579800534,-37.0,,,2013,12,,-8.238549579800534;-37.0,135.189563042412
1680,,-8.238549579800534,-37.0,,,2014,1,,-8.238549579800534;-37.0,6.02243101571603
1681,,-8.238549579800534,-37.0,,,2014,2,,-8.238549579800534;-37.0,52.33613731350412
1682,,-8.238549579800534,-37.0,,,2014,3,,-8.238549579800534;-37.0,64.4886801201581
1683,,-8.238549579800534,-37.0,,,2014,4,,-8.238549579800534;-37.0,76.69041890687214
1684,,-8.238549579800534,-37.0,,,2014,5,,-8.238549579800534;-37.0,31.299454141796087
1685,,-8.238549579800534,-37.0,,,2014,6,,-8.238549579800534;-37.0,0.411510418679701
1686,,-8.238549579800534,-37.0,,,2014,7,,-8.238549579800534;-37.0,17.335356356606628
1687,,-8.238549579800534,-37.0,,,2014,8,,-8.238549579800534;-37.0,5.42368906181819
1688,,-8.238549579800534,-37.0,,,2014,9,,-8.238549579800534;-37.0,0.3638579419668428
1689,,-8.238549579800534,-37.0,,,2014,10,,-8.238549579800534;-37.0,3.8844898175207345
1690,,-8.238549579800534,-37.0,,,2014,11,,-8.238549579800534;-37.0,51.953378993987954
1691,,-8.238549579800534,-37.0,,,2014,12,,-8.238549579800534;-37.0,0.7914898299649467
1692,,-8.238549579800534,-37.0,,,2015,1,,-8.238549579800534;-37.0,0.6554783827154511
1693,,-8.238549579800534,-37.0,,,2015,2,,-8.238549579800534;-37.0,48.46810793315308
1694,,-8.238549579800534,-37.0,,,2015,3,,-8.238549579800534;-37.0,60.90215892312297
1695,,-8.238549579800534,-37.0,,,2015,4,,-8.238549579800534;-37.0,80.37525212405967
1696,,-8.238549579800534,-37.0,,,2015,5,,-8.238549579800534;-37.0,4.893721982892009
1697,,-8.238549579800534,-37.0,,,2015,6,,-8.238549579800534;-37.0,16.130855028169197
1698,,-8.238549579800534,-37.0,,,2015,7,,-8.238549579800534;-37.0,24.359223952452826
1699,,-8.238549579800534,-37.0,,,2015,8,,-8.238549579800534;-37.0,0.4120315315431481
1700,,-8.238549579800534,-37.0,,,2015,9,,-8.238549579800534;-37.0,0.0
1701,,-8.238549579800534,-37.0,,,2015,10,,-8.238549579800534;-37.0,0.0
1702,,-8.238549579800534,-37.0,,,2015,11,,-8.238549579800534;-37.0,0.0
1703,,-8.238549579800534,-37.0,,,2015,12,,-8.238549579800534;-37.0,26.827096872257574
1704,,-8.238549579800534,-37.0,,,2016,1,,-8.238549579800534;-37.0,156.5305648437973
1705,,-8.238549579800534,-37.0,,,2016,2,,-8.238549579800534;-37.0,104.29604898644823
1706,,-8.238549579800534,-37.0,,,2016,3,,-8.238549579800534;-37.0,56.88277350075278
1707,,-8.238549579800534,-37.0,,,2016,4,,-8.238549579800534;-37.0,1.9470649201679235
1708,,-8.238549579800534,-37.0,,,2016,5,,-8.238549579800534;-37.0,53.99241672557602
1709,,-8.238549579800534,-37.0,,,2016,6,,-8.238549579800534;-37.0,1.9675916870000496
1710,,-8.238549579800534,-37.0,,,2016,7,,-8.238549579800534;-37.0,0.0
